species,bd_status,bd_amount,time_of_capture,date_of_capture,body_temp_c,microhabitat_type,microhabitat_temp,body_length_mm,body_mass_g,life_stage,sex,air_temp_c,water_temp_c,pH,total_dissolved_solids
pseudacris_crucifer,0,0,23:20:00,2018-07-25,15.8,emergent vegetation above 1 m,15.7,14.4,2.5,juvenile,unknown,19.3,22.2,7.7,59.9
pseudacris_crucifer,0,0,21:40:00,2018-07-25,15.5,other,16.1,15.2,2.5,juvenile,unknown,19.3,22.2,7.7,59.9
hyla_versicolor,0,0,22:19:00,2018-07-25,17.9,other,18.5,18,2.5,juvenile,unknown,19.3,22.2,7.7,59.9
hyla_versicolor,0,0,23:52:00,2018-07-25,14.1,emergent vegetation 0.1-1 m,14.4,18.6,2.6,juvenile,unknown,19.3,22.2,7.7,59.9
hyla_versicolor,0,0,22:21:00,2018-07-25,17.9,emergent vegetation 0.1-1 m,18,19,2.6,juvenile,unknown,19.3,22.2,7.7,59.9
rana_clamitans,0,0,23:12:00,2018-07-25,21.4,water,21.4,83.5,40.3,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,22:30:00,2018-07-25,22.9,water,22.9,80.1,45,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,21:55:00,2018-07-25,23.1,water,23.1,75.8,46.1,adult,f,19.3,22.2,7.7,59.9
rana_clamitans,0,0,22:25:00,2018-07-25,21.5,water,23,82.8,38.8,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,22:35:00,2018-07-25,21.7,water,22.8,68.2,26.3,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,4,21:39:00,2018-07-25,22.8,water,22.8,81.9,37.4,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,22:30:00,2018-07-25,27.3,water,21.3,66.7,23.6,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,23:02:00,2018-07-25,21.2,water,22.1,67.1,19.5,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,13.63,22:27:00,2018-07-25,21.2,water,21.2,77.4,43.6,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,11.282,22:25:00,2018-07-25,21.8,water,23.2,70.8,26.9,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,23:13:00,2018-07-25,NA,water,23.4,71,24.5,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,23:29:00,2018-07-25,21.7,water,22.6,74.5,37.2,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,38.542,23:53:00,2018-07-25,21.2,water,22.5,65.9,19.9,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,50.821,00:13:00,2018-07-25,20.5,water,21.3,63.2,22.4,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,22:52:00,2018-07-25,21.8,water,22.7,82.4,41.9,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,23:40:00,2018-07-25,20.7,water,22.3,66.1,23.6,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,00:18:00,2018-07-25,20.5,water,21.7,67.5,27.4,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,00:23:00,2018-07-25,20.3,water,21.2,83.5,42.8,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,22:47:00,2018-07-25,22.4,water,23.3,60.8,18.8,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,7.586,23:57:00,2018-07-25,21.1,water,22.3,78.4,39.8,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,0,0,00:13:00,2018-07-25,19.1,water,19.2,80.2,41.4,adult,m,19.3,22.2,7.7,59.9
rana_clamitans,1,105.898,23:22:00,2018-07-25,18.2,water,20,62.1,19.3,adult,m,19.3,22.2,7.7,59.9
rana_catesbeiana,1,2.024,00:36:00,2018-07-25,18,water,18.4,54,13.2,juvenile,unknown,19.3,22.2,7.7,59.9
rana_catesbeiana,1,18.025,22:30:00,2018-07-25,21.9,water,23.2,58.7,18.6,juvenile,unknown,19.3,22.2,7.7,59.9
lithobates_sylvaticus,0,0,21:29:00,2018-07-26,17.5,mud,17.5,48.3,10.7,adult,f,NA,NA,NA,NA
desmognathus_fuscus,0,0,11:08:00,2018-07-31,NA,rock,17.2,45.3,2.4,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:24:00,2018-07-31,NA,under log,20,30.3,0.4,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:12:00,2018-07-31,NA,under log,18.2,32.9,0.8,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:56:00,2018-07-31,NA,other,16.7,63,2.2,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:29:00,2018-07-31,NA,under log,18.7,36.8,1.3,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,72.59400000000001,11:52:00,2018-07-31,20.1,other,20.1,45.9,1.5,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:06:00,2018-07-31,NA,other,18.9,35.4,1,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:13:00,2018-07-31,18.2,sand,18.1,35,1.1,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:45:00,2018-07-31,17.8,rock,17.8,34.9,1.1,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:32:00,2018-07-31,18.5,under log,18.5,30.7,0.7,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,2.244,12:00:00,2018-07-31,18.1,rock,18.2,53.3,3.7,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,3.507,11:39:00,2018-07-31,18.1,rock,18.1,47.4,1.9,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:53:00,2018-07-31,18.1,sand,18,44.7,1.6,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:32:00,2018-07-31,NA,rock,17.8,24.5,0.3,juvenile,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:23:00,2018-07-31,18.1,sand,18.2,36.4,1,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:38:00,2018-07-31,NA,rock,18,38.2,1.2,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,9.673,11:50:00,2018-07-31,NA,other,20.1,49.2,2.9,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,10:23:00,2018-07-31,19.4,under log,19.4,40.2,1.2,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,5.072,11:45:00,2018-07-31,NA,other,19.4,52.5,3.8,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:51:00,2018-07-31,NA,rock,NA,43.7,2.2,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,118.616,10:46:00,2018-07-31,NA,water,17.3,54.9,2.7,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,1,1.168,10:36:00,2018-07-31,NA,other,17.3,42.8,1.3,adult,unknown,21.9,17.5,7.82,127
desmognathus_ochrophaeus,1,0.516,10:09:00,2018-07-31,NA,under cover board,17.1,37.2,0.9,adult,unknown,21.9,17.5,7.82,127
plethodon_cinereus,0,0,10:29:00,2018-07-31,NA,rock,19,31.9,0.5,adult,unknown,21.9,17.5,7.82,127
plethodon_cinereus,0,0,10:39:00,2018-07-31,NA,under log,19.8,22.2,0.2,juvenile,unknown,21.9,17.5,7.82,127
plethodon_cinereus,0,0,10:35:00,2018-07-31,NA,under log,19.8,23.9,0.2,juvenile,unknown,21.9,17.5,7.82,127
plethodon_cinereus,0,0,10:29:00,2018-07-31,NA,under log,19.6,23.9,0.3,juvenile,unknown,21.9,17.5,7.82,127
plethodon_cinereus,0,0,10:34:00,2018-07-31,19.6,under log,19.6,33.8,1.1,adult,unknown,21.9,17.5,7.82,127
plethodon_glutinosis,0,0,10:58:00,2018-07-31,NA,under log,19.2,31.7,0.6,juvenile,unknown,21.9,17.5,7.82,127
plethodon_glutinosis,0,0,10:48:00,2018-07-31,NA,under log,19.1,45.3,2.3,juvenile,unknown,21.9,17.5,7.82,127
plethodon_glutinosis,0,0,10:41:00,2018-07-31,NA,under log,20.2,45.1,1.8,juvenile,unknown,21.9,17.5,7.82,127
eurycea_bislaneata,0,0,10:53:00,2018-07-31,NA,under log,18.9,42.6,1.5,adult,unknown,21.9,17.5,7.82,127
eurycea_bislaneata,0,0,10:24:00,2018-07-31,NA,under cover board,18.4,44.5,1.7,adult,unknown,21.9,17.5,7.82,127
pseudotriton_ruber,0,0,12:00:00,2018-07-31,NA,NA,17.6,76.1,13.2,adult,unknown,21.9,17.5,7.82,127
unknown_species,0,0,11:28:00,2018-07-31,NA,other,19.3,19,NA,larva,unknown,21.9,17.5,7.82,127
notophthalmus_viridescens,0,0,11:25:00,2018-07-31,NA,under log,19.3,27,0.5,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,1,231.568,11:40:00,2018-07-31,NA,other,20.3,42.3,6.8,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,1,30.098,10:25:00,2018-07-31,NA,water,17.1,40.1,5,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,1,18.828,10:28:00,2018-07-31,NA,water,15.4,37.5,5.5,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,1,34.010999999999996,11:21:00,2018-07-31,19.4,other,19,40,5.3,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,1,254.565,11:07:00,2018-07-31,NA,other,19.1,36.4,3.9,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,1,2347.92,11:23:00,2018-07-31,NA,water,19.3,36,3.6,juvenile,unknown,21.9,17.5,7.82,127
rana_clamitans,0,0,11:52:00,2018-07-31,17.3,other,17.1,38.6,5.1,juvenile,unknown,21.9,17.5,7.82,127
anaxyrus_americanus,0,0,11:49:00,2018-07-31,18.4,rock,18.5,29.1,2.6,juvenile,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:03:00,2018-07-31,18.7,rock,18.7,47.9,2.6,adult,unknown,21.9,17.5,7.82,127
desmognathus_fuscus,0,0,11:33:00,2018-07-31,18.2,rock,18.3,46.7,2.2,adult,unknown,21.9,17.5,7.82,127
rana_pipiens,1,1.711,22:51:00,2018-08-02,21.2,grass,21.4,61.3,27.5,adult,f,21.9,21,7.25,81.5
rana_catesbeiana,1,53.22200000000001,23:36:00,2018-08-02,20.9,water,21.4,105.7,152.9,adult,f,21.9,21,7.25,81.5
rana_catesbeiana,1,247.629,23:13:00,2018-08-02,21.9,water,22,111.7,150.9,adult,m,21.9,21,7.25,81.5
rana_catesbeiana,0,0,23:09:00,2018-08-02,21,water,21,50.1,18.6,juvenile,unknown,21.9,21,7.25,81.5
rana_catesbeiana,1,20.371,22:52:00,2018-08-02,21.9,water,22,109.1,151.1,adult,f,21.9,21,7.25,81.5
rana_catesbeiana,1,14.56,23:21:00,2018-08-02,23.5,water,20.5,85.7,72.1,adult,f,21.9,21,7.25,81.5
rana_catesbeiana,1,12.566,23:30:00,2018-08-02,21.9,water,21.9,106.3,176.2,adult,m,21.9,21,7.25,81.5
rana_catesbeiana,1,0.6639999999999999,22:36:00,2018-08-02,22.1,other,22.1,43.5,10.4,juvenile,unknown,21.9,21,7.25,81.5
rana_catesbeiana,1,35.925000000000004,23:02:00,2018-08-02,22.6,water,22.8,102,171.9,adult,m,21.9,21,7.25,81.5
rana_catesbeiana,0,0,22:10:00,2018-08-02,19.8,water,19.9,98.9,106.6,adult,m,21.9,21,7.25,81.5
rana_clamitans,0,0,23:02:00,2018-08-02,19.9,mud,19.6,34.2,5,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,1,3.574,21:57:00,2018-08-02,21.3,grass,21.6,73.4,31.1,adult,m,21.9,21,7.25,81.5
rana_clamitans,0,0,23:27:00,2018-08-02,21.7,water,21.7,67.4,37.5,adult,m,21.9,21,7.25,81.5
rana_clamitans,1,1.14,23:00:00,2018-08-02,20.7,grass,21.1,49.1,11.5,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,0,0,23:29:00,2018-08-02,21.2,water,21.7,68.2,25.3,adult,m,21.9,21,7.25,81.5
rana_clamitans,1,1.637,22:37:00,2018-08-02,19.5,grass,19.5,65.7,22.8,adult,m,21.9,21,7.25,81.5
rana_clamitans,0,0,22:42:00,2018-08-02,21,road/sidewalk,21.4,36.3,3.2,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,1,45.38699999999999,22:09:00,2018-08-02,21.2,grass,20.9,50.6,12,adult,f,21.9,21,7.25,81.5
rana_clamitans,0,0,22:24:00,2018-08-02,20.6,water,20.4,33.7,3.9,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,1,9.893,21:54:00,2018-08-02,20.5,road/sidewalk,21,71.5,33.2,adult,m,21.9,21,7.25,81.5
rana_clamitans,0,0,22:12:00,2018-08-02,22.5,water,22.8,77.7,39.5,adult,f,21.9,21,7.25,81.5
rana_clamitans,0,0,23:37:00,2018-08-02,20.4,water,20.4,33.1,3.3,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,0,0,22:03:00,2018-08-02,19.9,mud,19.6,34.4,5.05,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,0,0,22:17:00,2018-08-02,20.3,other,20.5,55.1,19.1,adult,f,21.9,21,7.25,81.5
rana_clamitans,1,29.264,23:11:00,2018-08-02,20.4,road/sidewalk,20,68.2,26.9,adult,m,21.9,21,7.25,81.5
rana_clamitans,1,3.5389999999999997,22:05:00,2018-08-02,21.4,other,21.9,68.3,30.7,adult,m,21.9,21,7.25,81.5
rana_clamitans,0,0,22:21:00,2018-08-02,21.3,road/sidewalk,21.4,50.6,12.9,adult,m,21.9,21,7.25,81.5
rana_clamitans,1,3.14,22:27:00,2018-08-02,20.5,grass,21.2,59.2,22.7,adult,m,21.9,21,7.25,81.5
rana_clamitans,0,0,22:17:00,2018-08-02,21.8,other,22.1,37.1,4.8,juvenile,unknown,21.9,21,7.25,81.5
rana_clamitans,1,11.006,22:07:00,2018-08-02,20.9,road/sidewalk,21.5,61.5,18.6,adult,m,21.9,21,7.25,81.5
rana_clamitans,1,3.49,22:58:00,2018-08-02,20.6,mud,20.6,77.2,41.6,adult,f,21.9,21,7.25,81.5
rana_clamitans,0,0,22:39:00,2018-08-02,NA,grass,20.8,64.1,23.2,adult,f,21.9,21,7.25,81.5
rana_clamitans,0,0,22:05:00,2018-08-02,20.1,mud,20,49.3,12.9,adult,f,21.9,21,7.25,81.5
rana_clamitans,0,0,23:08:00,2018-08-04,20.3,water,19.3,63.2,21.9,adult,f,20.1,20.86,5.48,17.6
rana_clamitans,0,0,22:48:00,2018-08-04,18.5,emergent vegetation 0.1-1 m,18.5,49.5,11.2,juvenile,unknown,20.1,20.86,5.48,17.6
rana_clamitans,0,0,23:01:00,2018-08-04,21.3,water,21.3,44.1,8.7,juvenile,unknown,20.1,20.86,5.48,17.6
rana_clamitans,0,0,22:56:00,2018-08-04,21.6,water,22.4,74.2,36.5,adult,m,20.1,20.86,5.48,17.6
rana_clamitans,0,0,22:43:00,2018-08-04,19.6,mud,19.6,43.4,6.2,juvenile,unknown,20.1,20.86,5.48,17.6
rana_catesbeiana,0,0,22:55:00,2018-08-04,20.9,water,21.4,95.7,92.8,adult,f,20.1,20.86,5.48,17.6
lithobates_sylvaticus,0,0,22:25:00,2018-08-04,19.7,emergent vegetation below 0.1 m,19.7,41.2,9,adult,f,20.1,20.86,5.48,17.6
lithobates_sylvaticus,0,0,22:29:00,2018-08-04,17.7,emergent vegetation below 0.1 m,17.8,29.9,2.1,juvenile,unknown,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:22:00,2018-08-04,18.5,NA,18.8,18.3,0.3,NA,NA,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:42:00,2018-08-04,NA,NA,NA,20.2,0.6,NA,NA,20.1,20.86,5.48,17.6
pseudacris_crucifer,1,13.3,23:15:00,2018-08-04,17.7,NA,17.9,18.4,0.6,NA,NA,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:08:00,2018-08-04,18.5,NA,18.7,21.2,0.6,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:20:00,2018-08-04,17.7,NA,17.7,20.5,0.6,juvenile,unknown,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:01:00,2018-08-04,18.7,NA,19,18.3,0.5,juvenile,unknown,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:10:00,2018-08-04,17.4,NA,18.1,21.1,0.5,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:00:00,2018-08-04,17.7,emergent vegetation below 0.1 m,18.4,27.4,1.1,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:04:00,2018-08-04,17.7,emergent vegetation below 0.1 m,18,23.8,0.9,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:35:00,2018-08-04,19.3,emergent vegetation below 0.1 m,19.2,27.5,1.7,adult,f,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:15:00,2018-08-04,17.9,emergent vegetation below 0.1 m,17.9,22.5,0.8,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:03:00,2018-08-04,20.2,emergent vegetation below 0.1 m,20.2,22.6,0.7,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:31:00,2018-08-04,26,emergent vegetation below 0.1 m,26.3,20.2,0.4,juvenile,unknown,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:18:00,2018-08-04,19.9,emergent vegetation below 0.1 m,19.9,19.2,0.4,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:39:00,2018-08-04,19.5,emergent vegetation below 0.1 m,19.5,19.5,0.4,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:40:00,2018-08-04,17.4,emergent vegetation below 0.1 m,18,18.9,0.5,adult,m,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:10:00,2018-08-04,21,emergent vegetation below 0.1 m,21,28.2,1.4,adult,f,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,23:40:00,2018-08-04,19.3,emergent vegetation below 0.1 m,19.3,16,0.3,juvenile,unknown,20.1,20.86,5.48,17.6
pseudacris_crucifer,0,0,22:12:00,2018-08-04,18.2,emergent vegetation below 0.1 m,18.2,18.5,0.5,juvenile,unknown,20.1,20.86,5.48,17.6
rana_pipiens,0,0,21:44:00,2018-08-07,21.8,grass,22,40,5.85,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:30:00,2018-08-07,21.1,grass,21.3,41.6,4.75,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:50:00,2018-08-07,23.4,grass,23.4,39,3.5,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:28:00,2018-08-07,21.1,grass,21.1,46.2,6.9,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:52:00,2018-08-07,21.1,grass,21.1,39.5,4.1,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:32:00,2018-08-07,22,grass,22,38.4,3.8,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:34:00,2018-08-07,22.7,grass,22.7,39.3,2.7,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:32:00,2018-08-07,21.4,grass,21.4,45,7.5,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:28:00,2018-08-07,22,grass,21.9,43,4.1,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:27:00,2018-08-07,23.1,grass,23,45.5,6.8,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:55:00,2018-08-07,21.1,grass,21.1,36,3.2,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:02:00,2018-08-07,23.2,grass,23.2,40,4.5,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:38:00,2018-08-07,22.4,grass,22.4,43,4.7,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:33:00,2018-08-07,NA,NA,NA,42.5,5.6,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:39:00,2018-08-07,NA,grass,NA,37.5,3.7,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:28:00,2018-08-07,21.9,grass,21.9,39.5,3.55,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:20:00,2018-08-07,21.2,grass,21.1,35,2.4,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:50:00,2018-08-07,NA,grass,22,48.5,8.2,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:21:00,2018-08-07,23.2,grass,23.2,40.3,4.9,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:26:00,2018-08-07,21.9,grass,22,38.5,2.9,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:26:00,2018-08-07,NA,grass,21.4,50,8.3,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:49:00,2018-08-07,21,grass,21,45.6,7.1,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:32:00,2018-08-07,23.9,grass,23.9,49.4,8.1,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:31:00,2018-08-07,25.3,water,25.3,48.6,9,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:49:00,2018-08-07,NA,grass,21.2,55,11.6,adult,f,25.3,27.3,7.61,105
rana_pipiens,0,0,21:57:00,2018-08-07,NA,grass,22,54.5,10.8,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,22:23:00,2018-08-07,NA,grass,22.2,56.6,13.2,adult,m,25.3,27.3,7.61,105
rana_pipiens,0,0,22:46:00,2018-08-07,22.8,grass,22.7,62,17,adult,m,25.3,27.3,7.61,105
rana_pipiens,0,0,21:56:00,2018-08-07,21.8,grass,22,65,23.4,adult,m,25.3,27.3,7.61,105
rana_pipiens,0,0,21:39:00,2018-08-07,21.4,grass,20.7,48.2,7.6,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:35:00,2018-08-07,21,grass,22.2,39,4.4,juvenile,unknown,25.3,27.3,7.61,105
rana_pipiens,0,0,21:25:00,2018-08-07,19.6,grass,20.3,37.1,3.9,juvenile,unknown,25.3,27.3,7.61,105
rana_catesbeiana,0,0,21:52:00,2018-08-07,22.6,grass,22.6,108.3,150,adult,m,25.3,27.3,7.61,105
rana_catesbeiana,0,0,21:46:00,2018-08-07,24.2,grass,23.3,106.2,137,adult,m,25.3,27.3,7.61,105
rana_catesbeiana,0,0,23:13:00,2018-08-07,NA,grass,22.7,86.7,76.7,adult,f,25.3,27.3,7.61,105
rana_catesbeiana,0,0,22:21:00,2018-08-07,23,grass,22.8,109.8,147.3,adult,f,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,23:44:00,2018-08-07,22.7,road/sidewalk,22.9,38.6,5.9,juvenile,unknown,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,23:20:00,2018-08-07,22.6,grass,23.2,30.2,2.6,juvenile,unknown,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,21:39:00,2018-08-07,26.1,road/sidewalk,26.2,44.9,8.8,adult,m,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,23:21:00,2018-08-07,NA,road/sidewalk,NA,32.6,3.1,juvenile,unknown,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,23:23:00,2018-08-07,NA,road/sidewalk,NA,28.2,2.3,juvenile,unknown,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,23:52:00,2018-08-07,22.2,road/sidewalk,22.5,26.6,1.6,juvenile,unknown,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,21:14:00,2018-08-07,24.4,road/sidewalk,25.1,27.1,2.2,juvenile,unknown,25.3,27.3,7.61,105
anaxyrus_americanus,0,0,23:47:00,2018-08-07,24.2,road/sidewalk,24.2,34.9,4.4,juvenile,unknown,25.3,27.3,7.61,105
rana_catesbeiana,0,0,21:50:00,2018-08-09,23.7,water,24.9,96.3,72.1,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:24:00,2018-08-09,NA,water,24.9,95.7,12.5,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:45:00,2018-08-09,25,water,24.5,88.4,82.9,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:50:00,2018-08-09,20.8,mud,21.4,123.9,197.2,adult,m,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:18:00,2018-08-09,23.5,water,22.9,114.5,157.7,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:40:00,2018-08-09,24.5,water,25,106.7,115.9,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,23:24:00,2018-08-09,24.2,water,25.4,50.4,11.1,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:09:00,2018-08-09,22.8,water,21.1,88.2,48.3,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,23:02:00,2018-08-09,25,water,25.2,42.2,9.1,metamorph,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,23:18:00,2018-08-09,22.8,water,24.6,41.9,6.3,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:08:00,2018-08-09,22.4,water,22.3,41.5,7.6,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:59:00,2018-08-09,24.3,water,24.3,52.1,11.2,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:58:00,2018-08-09,24.4,water,24.1,41.4,6.1,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:00:00,2018-08-09,24.2,water,24.2,42.4,7.3,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:28:00,2018-08-09,24.2,water,24.3,43.7,8.5,juvenile,unknown,21.6,25.6,7.42,79.3
rana_clamitans,0,0,21:49:00,2018-08-09,20.4,grass,20.4,55.1,11.6,adult,f,21.6,25.6,7.42,79.3
rana_clamitans,0,0,21:50:00,2018-08-09,20.7,mud,20.7,60.2,18.5,adult,f,21.6,25.6,7.42,79.3
rana_clamitans,0,0,23:41:00,2018-08-09,NA,mud,19.9,36,4.6,juvenile,unknown,21.6,25.6,7.42,79.3
rana_clamitans,0,0,22:09:00,2018-08-09,21.2,water,22,66.1,26.7,adult,m,21.6,25.6,7.42,79.3
rana_clamitans,0,0,22:25:00,2018-08-09,22.5,water,23,83,43.1,adult,m,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:39:00,2018-08-09,22.3,NA,23.2,61.2,18.4,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:28:00,2018-08-09,22.8,mud,22.8,88,48.9,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:41:00,2018-08-09,21.2,mud,22.7,83.3,37.9,adult,f,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,21:43:00,2018-08-09,22.4,NA,21.2,55.3,15.4,juvenile,unknown,21.6,25.6,7.42,79.3
rana_catesbeiana,0,0,22:17:00,2018-08-09,23.8,water,23.8,48.4,9.6,juvenile,unknown,21.6,25.6,7.42,79.3
