bd_swab_id,detected,average_ct,average_target_quant,total_qpcr_volume_uL,qpcr_dilution_factor,volume_template_dna_uL,extract_volume_uL,target_quant_per_swab,average_its1_copies_per_swab,standard_target_type,standard,master_mix,result,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab,swab_type,comments,site,region,location
3544,1,37.873,341.4803028,25,1,5,200,13659.212112,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3545,1,38.281,586.7880344,25,1,5,200,23471.521376,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3546,1,39.584,260.4935408,25,1,5,200,10419.741632,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3547,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3548,1,38.752,315.1297092,25,1,5,200,12605.188368,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3549,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3550,1,38.237,456.9039345,25,1,5,200,18276.157379999997,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3551,1,38.593,359.3639374,25,1,5,200,14374.557496,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3552,1,37.139,1307.595062,25,1,5,200,52303.80248,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3553,1,41.597,72.92746902,25,1,5,200,2917.0987608000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3554,1,49.131,0.29705544,25,1,5,200,11.8822176,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3555,1,43.117,9.763986617,25,1,5,200,390.55946468,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3556,1,38.356,213.7736559,25,1,5,200,8550.946236,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,1_land,santa_virginia,brazil
3557,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3558,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3559,1,39.505,49.84934926,25,1,5,200,1993.9739704,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3560,1,31.831,32138.2019,25,1,5,200,1285528.076,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3561,1,22.49,11572878.91,25,1,5,200,462915156.4,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3562,1,28.81,117571,25,1,5,200,4702840,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3563,1,28.727,257388.2813,25,1,5,200,10295531.252,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3564,1,29.108,199274.1943,25,1,5,200,7970967.772,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3565,1,32.479,25430.4718,25,1,5,200,1017218.872,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3566,1,35.31,3281.452942,25,1,5,200,131258.11768,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3567,1,35.177,3411.17897,25,1,5,200,136447.1588,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3568,1,39.464,192.6320791,25,1,5,200,7705.283164,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3569,1,31.079,56726.08643,25,1,5,200,2269043.4572,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3570,1,32.297,9349.862671,25,1,5,200,373994.5068400001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3571,1,40.628,22.05440402,25,1,5,200,882.1761608,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_water,santa_virginia,brazil
3572,1,39.861,38.49927187,25,1,5,200,1539.9708748,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3573,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3574,1,39.386,196.3029742,25,1,5,200,7852.118968,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3575,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3576,1,39.614,175.5310059,25,1,5,200,7021.240236,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3577,1,33.602,13704.16565,25,1,5,200,548166.626,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3578,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3579,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3580,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3581,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3582,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3583,1,38.906,77,25,1,5,200,3080,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3584,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,2_land,santa_virginia,brazil
3585,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3586,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3587,1,28.732,302316.1865,25,1,5,200,12092647.46,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3588,1,30.777,81055.95093,25,1,5,200,3242238.0372,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3589,1,35.205,4811.187363,25,1,5,200,192447.49452,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3590,1,33.065,14050.23804,25,1,5,200,562009.5216,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3591,1,37.416,227.1335125,25,1,5,200,9085.3405,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3592,1,37.751,178.2,25,1,5,200,7128,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3593,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3594,1,42.651,5.1,25,1,5,200,203.99999999999997,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3595,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3596,1,33.283,12136.91635,25,1,5,200,485476.654,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3597,1,33.659,9436.338806,25,1,5,200,377453.55224,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3598,1,38.602,343.4002161,25,1,5,200,13736.008644,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3599,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3600,1,37.101,285.6,25,1,5,200,11424.000000000002,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3601,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3602,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3603,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3604,1,39.335,185.2812529,25,1,5,200,7411.250116,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3605,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3606,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3607,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3608,1,37.156,1251.497173,25,1,5,200,50059.88692,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3609,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3610,1,39.926,36.7,25,1,5,200,1468.0000000000002,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3611,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3612,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3613,1,37.008,461.9549274,25,1,5,200,18478.197095999996,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3614,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3615,1,40.551,127.2468209,25,1,5,200,5089.8728360000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3616,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3617,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3618,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3619,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3620,1,39.023,159.1810822,25,1,5,200,6367.243288,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3621,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3622,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3623,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3624,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3625,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3626,1,39.662,169.9760675,25,1,5,200,6799.0427,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3627,1,33.299,10678.09906,25,1,5,200,427123.9624,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3628,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3629,1,22.288,19614959.38,25,1,5,200,784598375.2,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3630,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3631,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3632,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3633,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3634,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3635,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3636,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3637,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3638,1,31.057,47534.57336,25,1,5,200,1901382.9344,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3639,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3640,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
